"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"ILMN_2685811"	103.762650625	137.29269375	110.184551875	99.37834125	102.88085375	115.399041875	125.07099375	124.753221875	126.08709375	108.042913125	117.1324125	107.887450625	118.039675625	87.990465625	111.88080625	95.265911875
"ILMN_2968211"	632.37939375	769.450125	672.267575	584.70318125	489.14690625	747.1035	743.5245875	940.9521375	926.36906875	836.126975	686.1296875	749.0249625	721.18961875	860.44346875	745.98614375	671.1455375
"ILMN_2483297"	136.35315625	122.348973125	116.744765	111.0521875	141.56990625	122.612728125	117.719901875	125.6813625	127.1348125	119.410975625	122.22517375	117.593849375	133.97449375	118.74348125	118.039675625	110.9609225
"ILMN_3085317"	1359.4382125	1392.60309375	1190.5667125	1223.51951875	1223.51951875	1379.22678125	1318.88675	1313.20301875	1212.0012625	1280.0885125	1254.81499375	1334.26013125	1273.3701875	1226.477875	1173.52524375	1236.8357125
"ILMN_2755195"	1068.53679375	1141.8779125	973.3330625	976.38014375	1051.48546875	1108.95990625	1143.99753125	891.0882375	1241.2302375	1476.3991875	1668.3448125	1410.519225	1656.841875	1573.1156875	1410.519225	1382.8636875
"ILMN_2930057"	1165.2303875	1364.4865625	1238.8868	1157.82368125	834.43074375	1165.2303875	1092.48196875	1247.02886875	1313.20301875	1307.7215875	1324.17790625	1103.92349375	1156.78274375	1324.17790625	1216.872075	1152.54508125
"ILMN_1214126"	210.98958125	211.39331875	223.14201875	176.589025	302.70740625	201.12610625	172.51669375	229.83450625	197.5331875	247.54545	181.477025	191.68650625	183.6539875	202.0656125	223.778975	220.58029375
"ILMN_2633492"	163.3473875	157.780425	175.4175125	163.0377875	199.52065	167.7258875	200.00329375	162.08056875	193.32550625	186.08764375	131.9933	127.9203375	158.6427125	133.551975	191.55674375	203.702475
"ILMN_2728538"	728.1685	915.10848125	776.9565625	658.08196875	785.76404375	797.6566375	799.51641875	729.5483625	812.62511875	724.3228	738.97268125	815.9488375	794.0985	637.75715	726.872275	889.63791875
"ILMN_3163572"	188.76459375	234.8978375	217.88810625	175.74069375	195.033675	216.396825	187.68529375	191.9310375	189.84823125	200.41200625	182.50580625	209.81234375	221.2629	186.08764375	195.033675	199.29061875
"ILMN_1224546"	8377.705125	7948.312	8636.665	8694.137125	6528.972625	8636.665	7948.312	8106.2630625	8859.771375	7948.312	9127.8018125	9341.1164375	7557.074625	8311.74425	8567.0879375	7327.2480625
"ILMN_2472451"	169.09025625	154.7416125	132.1243	157.780425	138.678025	176.4733875	150.802625	166.19759375	171.0682625	140.87429375	161.38310625	145.4476125	151.57690625	156.883075	131.56240625	143.47429375
"ILMN_1217700"	361.375675	386.6937125	349.28088125	381.7972125	350.3469625	323.38513125	324.632125	351.88310625	351.47860625	387.69995	353.791825	344.52788125	425.628425	340.15638125	384.6267125	347.4489125
"ILMN_1234519"	171.71246875	205.29426875	170.8602	182.67915	176.98390625	179.26236875	231.4667875	163.69524375	147.58731875	169.89706875	187.68529375	168.55941875	182.920375	173.331925	164.38221875	145.60788125
"ILMN_1228479"	928.24871875	994.23600625	784.28740625	842.65825625	778.06235	908.35440625	1027.37534375	873.42145625	719.6996875	888.09784375	926.36906875	1101.89566875	934.21415	924.31445	785.76404375	864.4476375
"ILMN_1231971"	693.2504375	663.88220625	873.42145625	689.2030875	682.255475	778.06235	633.13253125	644.5867375	815.9488375	759.6947125	658.08196875	636.841625	751.81828125	665.067375	682.255475	824.91725625
"ILMN_1220594"	120.91742	133.1739875	97.190224375	108.042913125	99.04493625	132.44541875	127.9203375	114.626178125	117.1324125	137.95165625	126.19165	93.953744375	118.153490625	148.9550375	121.74511	126.19165
"ILMN_1223234"	277.37116875	319.89038125	327.44896875	332.5306875	335.40865625	296.0426625	324.2838125	304.5577625	338.3907375	319.89038125	323.38513125	332.5306875	267.10499375	352.84305	306.9101625	281.23053125
"ILMN_1214945"	119.303815	136.35315625	139.0266875	155.97575625	124.09690625	107.385490625	115.0820325	126.25823125	152.1685125	130.25716875	153.32080625	110.71656625	130.25716875	125.22706875	146.58164375	123.2052625
"ILMN_2730767"	1571.3953125	2103.7455625	1573.1156875	1638.9209375	1437.944275	1518.3740625	1392.60309375	1668.3448125	1634.0565	1518.3740625	1614.103125	1786.2441875	1454.208375	1714.0495	1500.3675	1573.1156875
"ILMN_2762397"	1011.6080875	980.981975	1223.51951875	1131.78986875	1238.8868	1080.8023125	909.752725	1201.641325	1001.2479375	1160.56925	953.6585	951.77278125	889.63791875	1086.430225	1042.93950625	1080.8023125
"ILMN_2746968"	2103.7455625	2335.053625	2196.0135625	2024.9080625	2419.044875	2512.950625	1940.554875	2147.8649375	2016.3876875	2201.8675	2126.632875	2326.696375	2335.053625	2221.8096875	2171.8863125	2073.6450625
"ILMN_3136196"	9476.6655625	8859.771375	9476.6655625	9127.8018125	9634.4703125	9341.1164375	8926.6276875	8999.195	8636.665	8999.195	8859.771375	8779.1444375	9172.432625	8440.2223125	9341.1164375	9127.8018125
"ILMN_2617090"	1356.46480625	1547.3015	1267.45695	1236.8357125	1297.6281875	1395.17205625	1466.9484375	1410.519225	1450.733125	1252.08729375	1525.7393125	1525.7393125	1554.869	1581.629375	1484.3771875	1285.15585625
"ILMN_1221208"	1031.28336875	1064.555825	1133.97130625	1027.37534375	1046.6872125	1055.7291875	1034.744375	1157.82368125	1064.555825	1051.48546875	1187.5914125	926.36906875	1057.7247375	1131.78986875	1064.555825	1032.944725
"ILMN_2623184"	1074.979775	1083.1928875	965.145725	883.65711875	1078.59551875	1096.60789375	1039.3038	976.38014375	1053.188925	991.32246875	894.9807375	1148.41759375	1146.08158125	1023.132925	937.1514375	1021.19769375
"ILMN_2708397"	1241.2302375	1395.17205625	1299.87600625	935.24505625	1595.44525	1187.5914125	1190.5667125	1064.555825	1032.944725	1364.4865625	998.5776	1212.0012625	1141.8779125	1004.91665625	1019.45725	1257.5928375
"ILMN_2986605"	1094.3314625	1009.67005	846.8575875	818.902225	748.2210125	947.8784875	994.23600625	845.5168375	868.1907875	868.1907875	976.38014375	988.7609875	885.17323125	1140.69938125	885.17323125	919.514075
"ILMN_1229378"	3674.0265	3833.7701875	3674.0265	3430.6870625	3257.916625	4110.40575	3430.6870625	3504.5091875	3355.044375	3658.64	3376.598125	3641.564875	3717.0436875	3398.491875	3223.1130625	3333.2766875
"ILMN_1238285"	2788.4771875	2553.5140625	2662.9450625	3075.5344375	2830.4230625	2632.1885625	2694.47525	3184.133125	2881.872	2478.29375	3223.1130625	2860.027625	2725.1335	3065.2653125	3011.326	2725.1335
"ILMN_3023962"	1046.6872125	961.0600875	991.32246875	1055.7291875	1299.87600625	992.53105	1061.8818	926.36906875	892.294325	1076.29941875	852.69630625	982.85376875	959.22954375	849.86175625	987.18319375	1055.7291875
"ILMN_2734097"	157.780425	142.78845	143.91414375	125.11959375	127.9203375	145.52283125	151.57690625	119.207114375	114.19895125	117.928773125	178.2978625	145.88434375	155.1800125	138.73895	129.9668625	126.25823125
"ILMN_2896582"	1051.48546875	1097.9198625	1011.6080875	905.75931875	1146.08158125	976.38014375	1094.3314625	996.87909375	875.2430875	1110.9843625	1108.95990625	934.21415	1104.89761875	961.0600875	1013.23218125	1049.28848125
"ILMN_2992403"	732.0972	761.1760375	764.1936375	846.8575875	771.1272	769.450125	749.0249625	759.6947125	769.450125	826.21654375	814.05561875	694.080375	782.1714875	765.90859375	826.21654375	735.11091875
"ILMN_3125920"	1469.4748125	1530.4270625	1270.34245625	1150.8335125	1347.68454375	1588.315875	1646.3021875	1238.8868	1220.40865625	1379.22678125	1395.17205625	1604.0029375	1672.5166875	1518.3740625	1209.75126875	1450.733125
"ILMN_3162184"	433.07701875	470.75806875	393.4009625	414.57269375	404.830175	429.7070875	459.759975	355.4992	478.53583125	386.6937125	486.141225	394.717725	455.24595	473.1048125	373.94896875	429.7070875
"ILMN_2897476"	2797.013625	2588.7381875	2571.0975625	2530.746875	2403.4069375	2788.4771875	2703.0564375	2326.696375	2212.8055625	2262.3998125	2622.859	2434.06575	2544.9805	2652.4690625	2487.00375	2131.9665625
"ILMN_2721221"	321.23494375	344.52788125	305.754	280.28693125	359.22351875	305.754	324.99789375	273.89105	252.10080625	290.72851875	307.5087375	299.66465	331.39755625	278.8141375	270.02800625	287.6532625
"ILMN_2630767"	1178.5776375	1125.49344375	1118.26206875	1216.872075	1165.2303875	1254.81499375	1129.96120625	1150.8335125	1137.99463125	1165.2303875	1238.8868	1031.28336875	1291.3852	1327.70689375	1316.13915625	1173.52524375
"ILMN_2893926"	111.421094375	116.53339	140.3779	146.4106125	148.13456875	129.706825	119.132248125	132.1847	120.91742	134.881075	104.261115	123.57643125	128.7490125	129.9668625	121.038040625	123.30153125
"ILMN_1248005"	129.59349375	120.29525625	118.74348125	121.038040625	139.91308125	114.9774775	124.961725	110.434755625	109.0306625	115.72924625	111.31884375	128.3112125	140.569675	108.042913125	127.48780625	112.112336875
"ILMN_2647628"	3065.2653125	3075.5344375	3274.129375	2685.3815	3124.1765625	2561.6939375	3039.5078125	2774.7251875	2499.3095	3075.5344375	2492.353375	3533.4230625	2571.0975625	2512.950625	2604.7236875	2839.4650625
"ILMN_1247384"	9061.523875	8106.2630625	8859.771375	8509.2166875	8440.2223125	9411.417625	8567.0879375	8311.74425	9061.523875	8509.2166875	9341.1164375	7948.312	8779.1444375	9341.1164375	8440.2223125	8926.6276875
"ILMN_2810473"	51314.751875	50202.659375	55841.854375	46281.673125	51314.751875	51314.751875	46281.673125	46281.673125	48333.865625	53417.111875	48333.865625	53417.111875	49359.5525	50202.659375	48333.865625	51314.751875
"ILMN_2957862"	803.51015	732.0972	675.780175	563.91896875	836.126975	732.0972	700.27863125	545.83179375	457.70229375	700.27863125	619.35105625	703.91448125	705.44735	607.89249375	569.1580375	716.2867875
"ILMN_1214953"	2092.517	2221.8096875	2185.6764375	2298.219375	1959.4888125	1942.72875	2492.353375	2468.58425	2191.0966875	2092.517	2156.0881875	2411.17325	2103.7455625	2092.517	2277.6180625	2234.2729375
"ILMN_2859678"	223.778975	241.1125	203.9657	228.7813125	219.61236875	264.8439	262.82195625	244.08588125	208.02456875	201.12610625	228.7813125	246.78915	249.8511125	250.2182125	223.386375	211.68346875
"ILMN_2496310"	200.91649375	180.692225	190.77165625	189.44370625	206.6755125	202.6189	208.957225	180.692225	157.98915	184.80265625	206.6755125	214.7207125	196.77058125	201.384175	181.216275	201.384175
"ILMN_2688863"	206.1664375	253.7228625	227.2813	200.77796875	261.96716875	192.53613125	202.0656125	193.1217125	192.764575	246.05788125	227.927	219.19603125	193.1217125	197.17526875	193.889125	170.8602
"ILMN_1232470"	285.96590625	342.1188625	334.73606875	248.23236875	252.52429375	326.36254375	384.6267125	480.671125	389.34301875	313.59493125	358.38483125	298.77138125	316.78564375	468.8555625	335.98446875	422.21536875
"ILMN_2869312"	870.14820625	934.21415	684.82855	632.37939375	864.4476375	857.9393875	883.65711875	691.605725	802.1184625	965.145725	815.9488375	836.126975	772.66655	930.89540625	715.08729375	790.625475
"ILMN_2706514"	108.6110475	128.828875	143.47429375	140.77523125	130.905325	153.32080625	140.03540625	116.00393375	141.23803125	143.20936875	124.47565625	141.44175	127.48780625	137.60834375	122.93980625	137.48253125
"ILMN_3011730"	117.854468125	94.21071125	119.258371875	142.78845	109.847245625	96.275973125	91.508289375	142.3031375	133.1739875	97.091685625	127.19445625	112.661195	110.900309375	105.326801875	129.2956375	92.145299375
"ILMN_2662450"	404.3538625	491.70749375	433.07701875	413.97884375	383.5506375	464.112125	391.5127125	415.93375	355.08400625	377.9998	448.5433	399.171825	451.83651875	434.088325	420.975475	324.2838125
"ILMN_3139514"	351.47860625	296.0426625	310.5247375	394.717725	315.5518	315.5518	356.17580625	329.614075	385.734425	342.69443125	431.36116875	383.5506375	363.40731875	420.975475	356.99995	346.295025
"ILMN_2826304"	140.15368125	136.01626875	146.17304375	136.52365625	160.44215625	156.55773125	170.3074625	147.73970625	129.2204625	129.9668625	140.77523125	145.60788125	133.88411875	136.77183125	156.883075	133.785625
"ILMN_2614246"	1280.0885125	1750.411125	1595.44525	1410.519225	1321.6078375	1137.99463125	1521.7818125	1544.861375	1291.3852	1157.82368125	908.35440625	1032.944725	1187.5914125	1103.92349375	1190.5667125	1881.0499375
"ILMN_1239294"	886.80669375	932.919425	876.64373125	814.05561875	953.6585	917.894925	1017.28779375	833.0252375	843.96545625	976.38014375	965.145725	998.5776	1074.979775	797.6566375	870.14820625	1165.2303875
"ILMN_2787085"	1466.9484375	1684.494125	1434.38813125	1513.508375	1430.524725	1492.7625625	1622.261125	1541.076375	1364.4865625	1287.75158125	1656.841875	1454.208375	1837.6320625	1626.2465	1425.6426	1309.72263125
"ILMN_2636285"	206.6755125	257.84428125	250.2182125	208.47411875	207.52989375	230.4782	252.10080625	200.00329375	300.037725	205.29426875	238.416325	213.95326875	178.5518875	256.3057875	249.53143125	233.50710625
"ILMN_1253761"	254.3594625	249.53143125	309.659125	233.11426875	296.0426625	238.416325	250.2182125	248.757825	256.63408125	254.3594625	237.82543125	271.43176875	242.04568125	252.957	212.9268875	276.59641875
"ILMN_3062860"	252.957	306.0909125	246.78915	287.16600625	319.34035	294.2873125	248.45408125	252.52429375	246.78915	223.386375	247.90790625	244.803025	261.96716875	243.08730625	247.31411875	284.3705125
"ILMN_2642517"	621.8352375	672.267575	559.972125	642.58028125	425.628425	624.4037625	712.3174375	597.533325	671.1455375	537.376675	749.0249625	611.82490625	672.267575	592.8165125	632.37939375	540.1172375
"ILMN_2667404"	158.6427125	149.66449375	126.40208125	145.80188125	138.36523125	143.91414375	168.36945625	150.802625	164.1664375	142.78845	180.28326875	170.8602	173.50943125	174.78278125	158.95440625	150.90301875
"ILMN_2601118"	915.10848125	831.2049875	755.15470625	787.07995	947.8784875	878.64673125	864.4476375	737.69863125	810.8107375	896.0754375	810.8107375	992.53105	806.4187375	595.24604375	778.06235	842.65825625
"ILMN_1222716"	5221.5439375	4802.5539375	5333.7633125	5139.8805	4644.094375	4937.29575	4525.572625	4903.756875	4644.094375	4525.572625	4697.39575	4385.0890625	4263.3563125	5089.416875	4525.572625	4131.825625
"ILMN_1231794"	108.042913125	129.51526875	120.09757125	128.37160625	136.35315625	138.30355625	118.153490625	120.977660625	108.452309375	134.4722625	108.7704425	134.2635375	104.057003125	108.910724375	111.3651875	113.973424375
"ILMN_2728038"	1395.17205625	1740.479875	1173.52524375	1187.5914125	1049.28848125	1544.861375	1700.737	1163.37806875	1337.31078125	1014.9745375	1793.8011875	1375.80570625	1558.5029375	1721.946625	1169.7625625	860.44346875
"ILMN_2711442"	470.75806875	434.41009375	492.3706875	400.92385	538.03430625	398.5803	529.0310875	387.0865375	317.1629625	523.21825	418.16853125	405.60605	513.946825	388.24588125	455.92690625	418.16853125
"ILMN_2761181"	11107.216375	10741.634875	9996.8758125	10328.3345	9707.5885625	11417.7955	10999.021375	10108.232125	10328.3345	10636.76225	11898.749	11417.7955	11229.8425625	11333.667875	10866.6616875	10108.232125
"ILMN_2974720"	254.66668125	362.01008125	199.52065	214.4639625	184.40591875	245.69191875	345.73890625	218.03983125	242.4071125	190.4407625	321.7353875	247.100975	261.7837	333.66496875	198.96059375	202.6189
"ILMN_2932660"	472.2418125	485.3296375	396.13605625	456.3217125	467.57603125	436.53631875	456.75800625	419.80293125	427.14109375	435.834525	471.72981875	518.85448125	498.4272125	519.98808125	459.759975	424.1533625
"ILMN_2964324"	4367.8756875	3446.35375	5490.4263125	4410.498	3873.5465625	3873.5465625	4246.4726875	4428.5923125	4367.8756875	5052.4953125	3235.924	3899.053	3899.053	3932.7009375	4110.40575	4525.572625
"ILMN_2667219"	11333.667875	11702.7398125	10866.6616875	12905.463875	11417.7955	10636.76225	11333.667875	13227.98075	13227.98075	11229.8425625	13227.98075	9769.245375	11549.9123125	14054.9125	13227.98075	9996.8758125
"ILMN_2943476"	1399.4982625	1461.95625	1513.508375	1327.70689375	1604.0029375	1372.5138375	1564.0580625	1304.7353875	1327.70689375	1515.857125	1419.449425	1425.6426	1481.083375	1244.014025	1313.20301875	1337.31078125
"ILMN_1225191"	2277.6180625	2005.5525	1942.72875	2221.8096875	2320.1279375	2343.763875	2037.7841875	2012.379375	2041.892875	2068.3038125	2063.8109375	2126.632875	2016.3876875	1656.841875	2053.6634375	2037.7841875
"ILMN_2612448"	1049.28848125	1014.9745375	1002.75813125	1053.188925	782.1714875	1120.19954375	1160.56925	1143.99753125	1065.42258125	1101.89566875	1073.21324375	955.1203	982.85376875	969.0447875	1002.75813125	1113.019425
"ILMN_2970345"	207.52989375	226.201625	195.033675	197.5331875	198.96059375	207.52989375	209.23476875	201.12610625	220.58029375	204.763175	230.4782	241.36241875	244.98863125	210.98958125	209.23476875	181.97333125
"ILMN_1237148"	183.50855	165.62465625	159.47410625	187.90775625	194.0791625	181.69739375	160.97706875	140.03540625	159.2275875	158.95440625	159.95944375	166.71191875	182.67915	165.76096875	180.692225	156.73866875
"ILMN_3095356"	139.70715625	139.70715625	141.23803125	180.28326875	126.6206125	155.77185	121.32941375	188.48300625	182.67915	178.2978625	144.42060625	157.780425	170.11555	157.0202875	158.81268125	172.71125
"ILMN_2864416"	123.8357625	104.8953325	121.187354375	113.669435	120.858409375	110.9609225	110.84671625	83.67540625	126.32869375	123.13625	126.6206125	141.00611875	122.556155	122.694293125	125.81295	102.21996125
"ILMN_2750548"	198.35208125	175.63280625	182.920375	165.76096875	220.038525	195.5602375	163.3473875	160.80866875	167.08535	172.51669375	142.092025	189.2341875	187.90775625	142.78845	171.0682625	180.692225
"ILMN_1214239"	2553.5140625	2312.2121875	2820.26425	2954.2486875	2185.6764375	2403.4069375	2298.219375	2457.5384375	2539.3050625	2530.746875	2478.29375	2788.4771875	1978.1365625	2662.9450625	2685.3815	2267.8221875
"ILMN_2667971"	1728.480625	1614.103125	1622.261125	1558.5029375	1389.81748125	1500.3675	1663.085625	1392.60309375	1626.2465	1626.2465	1676.0915	1558.5029375	1588.315875	1819.44875	1558.5029375	1595.44525
